"National_Park","Site_Name","Detection_Date","Observer_Initials","Common_Name","Ambient_Noise","Road_Noise","Hemlock_Condition_Score","Detection_Count"
"NERI","Meadow Creek 58",2021-05-19,"SAS","Pileated Woodpecker",51,FALSE,2,1
"NERI","Meadow Creek 58",2021-05-19,"SAS","Red-bellied Woodpecker",51,FALSE,2,1
"NERI","Meadow Creek 58",2021-06-24,"SAS","Downy Woodpecker",49.25,FALSE,1,1
"NERI","Meadow Creek 58",2021-06-24,"SAS","Downy Woodpecker",50.25,FALSE,2,2
"NERI","Meadow Creek 58",2021-06-24,"SAS","Pileated Woodpecker",44,FALSE,2,1
"NERI","Meadow Creek 58",2021-06-24,"SAS","Pileated Woodpecker",49.25,FALSE,1,1
"NERI","Meadow Creek 58",2021-06-24,"SAS","Red-bellied Woodpecker",44,FALSE,2,1
"NERI","Meadow Creek 58",2023-05-14,"SAS","Downy Woodpecker",55.5,FALSE,2,1
"NERI","Meadow Creek 58",2025-05-08,"SAS","Red-bellied Woodpecker",57.5,FALSE,2,1
"NERI","Meadow Fork 01",2021-06-01,"SAS","Pileated Woodpecker",46.5,FALSE,3,1
"NERI","Meadow Fork 01",2024-05-14,"NMF","Downy Woodpecker",50.5,FALSE,1,1
"NERI","Meadow Fork 06",2017-05-29,"KMS","Hairy Woodpecker",56.25,FALSE,1,1
"NERI","Meadow Fork 06",2021-06-01,"SAS","Pileated Woodpecker",50.5,FALSE,2,1
"NERI","Meadow Fork 06",2023-05-20,"NMF","Hairy Woodpecker",56,FALSE,3,1
"NERI","Meadow Fork 06",2025-05-12,"NMF","Pileated Woodpecker",49.25,FALSE,3,1
"NERI","Meadow Fork 06",2025-05-12,"NMF","Pileated Woodpecker",50.5,FALSE,3,1
"NERI","Mill Creek 01",2021-06-08,"NMF","Red-bellied Woodpecker",50.5,FALSE,2,1
"NERI","Mill Creek 01",2023-05-15,"SAS","Downy Woodpecker",53.5,TRUE,3,1
"NERI","Mill Creek 01",2023-05-15,"SAS","Pileated Woodpecker",53.25,FALSE,3,1
"NERI","Mill Creek 01",2023-05-25,"NMF","Downy Woodpecker",54.25,FALSE,2,1
"NERI","Mill Creek 01",2023-05-25,"NMF","Hairy Woodpecker",57.25,FALSE,4,1
"NERI","Mill Creek 01",2023-05-25,"NMF","Pileated Woodpecker",57.75,FALSE,0,1
"NERI","Mill Creek 01",2023-05-25,"NMF","Pileated Woodpecker",58.25,TRUE,0,1
"NERI","Mill Creek 01",2023-05-25,"NMF","Red-bellied Woodpecker",54.25,FALSE,2,1
"NERI","Mill Creek 01",2025-05-24,"NMF","Downy Woodpecker",57.75,TRUE,0,1
"NERI","Mill Creek 01",2025-05-24,"NMF","Pileated Woodpecker",52.75,FALSE,3,1
"NERI","Mill Creek 12 (NERI)",2015-05-13,"SAS","Pileated Woodpecker",43.75,FALSE,3,1
"NERI","Mill Creek 12 (NERI)",2023-05-15,"NMF","Pileated Woodpecker",54.75,FALSE,3,1
"NERI","Mill Creek 12 (NERI)",2023-05-15,"NMF","Pileated Woodpecker",59.25,FALSE,3,1
"NERI","Mill Creek 12 (NERI)",2023-05-25,"NMF","Downy Woodpecker",47.75,FALSE,3,1
"NERI","Mill Creek 12 (NERI)",2023-05-25,"NMF","Downy Woodpecker",52.5,FALSE,2,1
"NERI","Mill Creek 12 (NERI)",2023-05-25,"NMF","Hairy Woodpecker",53.5,FALSE,3,1
"NERI","Mill Creek 12 (NERI)",2023-05-25,"NMF","Pileated Woodpecker",47.75,FALSE,3,1
"NERI","Mill Creek 12 (NERI)",2023-05-25,"NMF","Red-bellied Woodpecker",47.75,FALSE,3,2
"NERI","Mill Creek 12 (NERI)",2025-05-24,"NMF","Downy Woodpecker",45.75,FALSE,4,1
"NERI","Mill Creek 12 (NERI)",2025-05-24,"NMF","Downy Woodpecker",46.5,FALSE,4,2
"NERI","Mill Creek 12 (NERI)",2025-05-24,"NMF","Downy Woodpecker",53,FALSE,3,1
"NERI","Mill Creek 12 (NERI)",2025-05-24,"NMF","Downy Woodpecker",53.75,FALSE,3,2
"NERI","Mill Creek 12 (NERI)",2025-05-24,"NMF","Pileated Woodpecker",45.75,FALSE,4,1
"NERI","Mill Creek 12 (NERI)",2025-05-24,"NMF","Red-bellied Woodpecker",51.25,FALSE,3,1
"NERI","Richlick Branch 17",2015-05-29,"NMF","Downy Woodpecker",37,FALSE,1,1
"NERI","Richlick Branch 17",2015-05-29,"NMF","Pileated Woodpecker",35,FALSE,0,1
"NERI","Richlick Branch 17",2015-05-29,"NMF","Pileated Woodpecker",37,FALSE,1,1
"NERI","Richlick Branch 17",2015-05-29,"NMF","Red-bellied Woodpecker",35,FALSE,0,1
"NERI","Richlick Branch 17",2017-05-17,"KMS","Red-bellied Woodpecker",44,FALSE,0,1
"NERI","Richlick Branch 17",2017-06-04,"MJT","Pileated Woodpecker",34.5,FALSE,0,1
"NERI","Richlick Branch 17",2017-06-04,"MJT","Red-bellied Woodpecker",31.5,FALSE,2,1
"NERI","Richlick Branch 17",2017-06-04,"MJT","Red-bellied Woodpecker",32,FALSE,0,1
"NERI","Richlick Branch 17",2019-05-10,"MJT","Red-bellied Woodpecker",33,FALSE,1,2
"NERI","Richlick Branch 17",2019-05-24,"BXW","Pileated Woodpecker",36.5,FALSE,3,2
"NERI","Richlick Branch 17",2019-05-24,"BXW","Pileated Woodpecker",42.75,FALSE,4,1
"NERI","Richlick Branch 17",2021-05-21,"NMF","Pileated Woodpecker",32,FALSE,0,1
"NERI","Richlick Branch 17",2021-05-21,"NMF","Red-bellied Woodpecker",32,FALSE,1,1
"NERI","Richlick Branch 17",2021-06-16,"NMF","Hairy Woodpecker",40,FALSE,0,2
"NERI","Richlick Branch 17",2021-06-16,"NMF","Hairy Woodpecker",40,FALSE,1,1
"NERI","Richlick Branch 17",2021-06-16,"NMF","Hairy Woodpecker",43,FALSE,0,1
"NERI","Richlick Branch 17",2021-06-16,"NMF","Red-bellied Woodpecker",40,FALSE,1,1
"NERI","Richlick Branch 17",2021-06-16,"NMF","Red-bellied Woodpecker",43,FALSE,0,1
"NERI","Richlick Branch 17",2023-05-11,"NMF","Red-bellied Woodpecker",33.5,FALSE,1,1
"NERI","Richlick Branch 17",2023-05-11,"NMF","Red-bellied Woodpecker",36.5,FALSE,0,1
"NERI","Richlick Branch 17",2023-05-11,"NMF","Red-bellied Woodpecker",42.75,FALSE,0,1
"NERI","Richlick Branch 17",2023-05-23,"NMF","Pileated Woodpecker",40,FALSE,0,1
"NERI","Richlick Branch 17",2023-05-23,"NMF","Red-bellied Woodpecker",41.25,FALSE,3,1
"NERI","Richlick Branch 17",2025-05-15,"NMF","Red-bellied Woodpecker",39,FALSE,2,2
"NERI","River Branch 04",2016-05-20,"NMF","Pileated Woodpecker",51.5,FALSE,0,1
"NERI","River Branch 04",2016-05-20,"NMF","Red-bellied Woodpecker",54.75,FALSE,1,1
"NERI","River Branch 04",2016-06-08,"SAS","Hairy Woodpecker",55.5,FALSE,3,3
"NERI","River Branch 04",2016-06-08,"SAS","Pileated Woodpecker",49,FALSE,3,1
"NERI","River Branch 04",2021-05-15,"NMF","Red-bellied Woodpecker",54.5,FALSE,2,1
"NERI","River Branch 04",2022-05-17,"NMF","Downy Woodpecker",51.75,FALSE,2,1
"NERI","River Branch 04",2022-05-17,"NMF","Downy Woodpecker",55.5,FALSE,2,1
"NERI","River Branch 04",2022-05-17,"NMF","Pileated Woodpecker",51.75,FALSE,2,1
"NERI","River Branch 04",2022-05-17,"NMF","Red-bellied Woodpecker",51.5,FALSE,2,1
"NERI","River Branch 04",2024-05-22,"NMF","Downy Woodpecker",54.75,FALSE,3,1
"NERI","River Branch 06",2014-06-02,"MXD","Hairy Woodpecker",58,FALSE,2,1
"NERI","River Branch 06",2016-05-20,"SAS","Pileated Woodpecker",54.25,FALSE,1,1
"NERI","River Branch 06",2016-05-20,"SAS","Pileated Woodpecker",61.25,FALSE,0,1
"NERI","River Branch 06",2022-05-17,"NMF","Red-bellied Woodpecker",47.25,FALSE,1,1
"NERI","River Branch 06",2024-05-22,"NMF","Downy Woodpecker",45.25,FALSE,1,1
"NERI","River Branch 06",2024-05-22,"NMF","Pileated Woodpecker",45.5,FALSE,1,1
"NERI","Slater Creek 13",2025-05-26,"NMF","Red-bellied Woodpecker",57.75,FALSE,0,1
"NERI","UNT 21 New River 01",2014-05-28,"CXR","Downy Woodpecker",37,FALSE,0,1
"NERI","UNT 21 New River 01",2014-05-28,"CXR","Red-bellied Woodpecker",37,FALSE,0,1
"NERI","UNT 21 New River 01",2016-06-07,"NMF","Pileated Woodpecker",56.25,FALSE,0,2
"NERI","UNT 21 New River 01",2016-06-07,"NMF","Red-bellied Woodpecker",51.5,FALSE,0,1
"NERI","UNT 21 New River 01",2018-05-24,"NMF","Downy Woodpecker",48.25,FALSE,1,1
"NERI","UNT 21 New River 01",2018-05-24,"NMF","Red-bellied Woodpecker",51,FALSE,0,1
"NERI","UNT 21 New River 01",2018-06-06,"SAS","Red-bellied Woodpecker",41,FALSE,0,1
"NERI","UNT 21 New River 01",2021-06-07,"SAS","Pileated Woodpecker",41,FALSE,2,1
"NERI","UNT 21 New River 01",2021-06-07,"SAS","Red-bellied Woodpecker",40,FALSE,1,2
"NERI","UNT 21 New River 01",2021-06-07,"SAS","Red-bellied Woodpecker",41.5,FALSE,2,1
"NERI","UNT 21 New River 01",2021-06-21,"NMF","Downy Woodpecker",53.75,FALSE,0,1
"NERI","UNT 21 New River 01",2021-06-21,"NMF","Pileated Woodpecker",44,FALSE,2,2
"NERI","UNT 21 New River 01",2021-06-21,"NMF","Pileated Woodpecker",53.5,FALSE,0,1
"NERI","UNT 21 New River 01",2021-06-21,"NMF","Red-bellied Woodpecker",53.75,FALSE,0,1
"NERI","UNT 21 New River 01",2022-05-20,"NMF","Pileated Woodpecker",52.75,FALSE,0,1
"NERI","UNT 21 New River 01",2022-05-20,"NMF","Red-bellied Woodpecker",40,FALSE,1,1
"NERI","UNT 21 New River 01",2022-05-20,"NMF","Red-bellied Woodpecker",44.75,FALSE,0,1
"NERI","UNT 21 New River 01",2022-05-31,"SAS","Red-bellied Woodpecker",57.25,FALSE,0,1
"NERI","UNT Buffalo Creek 06",2015-05-17,"NMF","Pileated Woodpecker",45.75,FALSE,0,1
"NERI","UNT Buffalo Creek 06",2015-05-26,"NMF","Hairy Woodpecker",43,FALSE,0,1
"NERI","UNT Buffalo Creek 06",2015-05-26,"NMF","Pileated Woodpecker",43,FALSE,0,1
"NERI","UNT Buffalo Creek 06",2015-05-26,"NMF","Red-bellied Woodpecker",52.5,FALSE,4,1
"NERI","UNT Buffalo Creek 06",2021-05-14,"SAS","Red-bellied Woodpecker",45.25,FALSE,0,1
"NERI","UNT Buffalo Creek 06",2021-05-14,"SAS","Red-bellied Woodpecker",45.75,FALSE,0,1
"NERI","UNT Buffalo Creek 06",2021-06-20,"SAS","Downy Woodpecker",45.5,FALSE,0,1
"NERI","UNT Buffalo Creek 06",2025-05-05,"NMF","Pileated Woodpecker",54.75,FALSE,3,1
"NERI","UNT Fall Branch 02",2014-05-29,"MXD","Hairy Woodpecker",47.25,FALSE,2,1
"NERI","UNT Fall Branch 02",2014-05-29,"MXD","Pileated Woodpecker",50.5,FALSE,2,1
"NERI","UNT Fall Branch 02",2016-06-02,"NMF","Pileated Woodpecker",47.75,FALSE,3,1
"NERI","UNT Fall Branch 02",2016-06-02,"NMF","Red-bellied Woodpecker",43.75,FALSE,3,1
"NERI","UNT Fall Branch 02",2021-05-26,"SAS","Hairy Woodpecker",46,FALSE,3,1
"NERI","UNT Fall Branch 02",2021-05-26,"SAS","Pileated Woodpecker",45.25,FALSE,3,1
"NERI","UNT Fall Branch 02",2021-06-17,"NMF","Pileated Woodpecker",41,FALSE,3,1
"NERI","UNT Fall Branch 02",2021-06-17,"NMF","Red-bellied Woodpecker",41,FALSE,3,1
"NERI","UNT Fall Branch 02",2021-06-17,"NMF","Red-bellied Woodpecker",42.75,FALSE,3,1
"NERI","UNT Fall Branch 02",2024-05-06,"SAS","Red-bellied Woodpecker",43.5,FALSE,3,1
"NERI","UNT Laurel Creek 03",2014-05-18,"MXD","Red-bellied Woodpecker",64,FALSE,0,1
"NERI","UNT Laurel Creek 03",2016-06-01,"SAS","Pileated Woodpecker",53.5,FALSE,0,1
"NERI","UNT Laurel Creek 03",2018-05-29,"SAS","Pileated Woodpecker",59.25,FALSE,3,1
"NERI","UNT Laurel Creek 03",2022-05-14,"SAS","Downy Woodpecker",59.5,FALSE,2,2
"NERI","UNT Laurel Creek 03",2022-05-14,"SAS","Pileated Woodpecker",60.75,FALSE,4,1
"NERI","UNT Laurel Creek 03",2024-05-17,"NMF","Pileated Woodpecker",54.5,FALSE,0,1
